State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Telangana,2,36,2018,12,4,0,3,BABUMOHANPALLY,M,BJP,2404,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,1.21,yes,894,0.45,2.08,GEAP53428,National Party,1605,TRUE,2,TRS,8284,ANDOLE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Graduate,Liberal Profession or Professional,Actor,Politics,MLA,State Assembly Election (AE)
Telangana,2,36,2018,12,4,0,4,None of the Above,,NOTA,1510,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,0.76,,781,0.39,2.08,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,36,2018,12,4,0,5,MADIGA. BUCHAIAH,M,BSP,729,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,0.37,yes,180,0.09,2.08,AEAP81969,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,36,2018,12,4,0,6,POTHARAJU JAYALAKSHIMI,F,BJLP,549,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,0.28,yes,141,0.07,2.08,AEAP816082,Local Party,1275,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,36,2018,12,4,0,7,NAKKA. SURYA KUMAR,M,IND,408,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,0.21,yes,127,0.06,2.08,AEAP81973,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Medical Professional,,,State Assembly Election (AE)
Telangana,2,36,2018,12,4,0,8,APPAJIPALLY SURESH,M,NVSMP,281,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,0.14,yes,35,0.02,2.08,AEAP816080,Local Party,5814,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Telangana,2,36,2018,12,4,0,9,KASHAPAGA EMMAIAH,M,IND,246,,,198120,221894,ANDOLE,SC,MEDAK,TELANGANA,8,89.29,0.12,yes,0,0,2.08,AEAP816084,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,Social Work,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,1,CHILUMULA MADAN REDDY,M,TRS,105665,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,57.54,no,38320,20.87,2.17,AEAP12449,State-based Party,8284,TRUE,2,TRS,8284,NARSAPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Politics,Party Worker,Agriculture,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,2,VAKITI SUNITHA,F,INC,67345,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,36.67,no,64497,35.12,2.17,AEAP5004,National Party,3482,TRUE,3,INC,3482,NARSAPUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,3,SINGAYAPALLI GOPI,M,BJP,2848,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,1.55,yes,388,0.21,2.17,AEAP816086,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Politics,Party Worker,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,4,SOMANNAGARI LAXMI,F,BSP,2460,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,1.34,yes,791,0.43,2.17,AEAP816088,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Social Work,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,5,None of the Above,,NOTA,1669,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,0.91,,31,0.02,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,6,AJJAMARRY MALLESHAM,M,CPM,1638,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,0.89,yes,526,0.29,2.17,AEAP81974,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,7,NAVEENN,M,IND,1112,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,0.61,yes,215,0.12,2.17,AEAP100054,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Telangana,2,37,2018,12,4,0,8,MANNE DIGAMBER MUDIRAJ,M,MANP,897,,,183634,202349,NARSAPUR,GEN,MEDAK,TELANGANA,7,90.75,0.49,yes,0,0,2.17,AEAP81979,Local Party,5301,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,1,KONINTY MANIK RAO,M,TRS,96598,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,51.14,no,34473,18.25,2.63,AEAP466,State-based Party,8284,TRUE,2,TRS,8284,ZAHIRABAD,TRUE,TRUE,1,FALSE,FALSE,TRUE,Others,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,2,DR. JETTY GEETA,F,INC,62125,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,32.89,no,42671,22.59,2.63,AEAP15660,National Party,3482,TRUE,2,INC,3482,ZAHIRABAD,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,3,JANGAM GOPI,M,BJP,19454,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,10.3,yes,15124,8.01,2.63,AEAP81983,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,4,K.V. NALIN DUTT,M,IND,4330,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,2.29,yes,2446,1.29,2.63,AEAP816098,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,5,None of the Above,,NOTA,1884,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,1,,848,0.45,2.63,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,6,B. RAMCHANDER,M,CPM,1036,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.55,yes,292,0.15,2.63,AEAP81985,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,7,PRAVEEN,M,IND,744,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.39,yes,46,0.02,2.63,AEAP81993,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,8,RAMULU HUGGELLY,M,IND,698,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.37,yes,177,0.09,2.63,AEAP81994,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,9,MALEDODDI PADMARAO,M,BSP,521,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.28,yes,91,0.05,2.63,AEAP816090,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,10,BANTU PURUSHOTHAM RAO,M,NPRP,430,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.23,yes,153,0.08,2.63,AEAP816092,Local Party,5813,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,11,CHITTAMPALLY BALRAJ,M,IND,277,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.15,yes,46,0.02,2.63,AEAP81991,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,12,HARI KRISHNA MANNE,M,BMUP,231,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.12,yes,6,0,2.63,AEAP816096,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,13,MALLESH GANGWAR,M,SHS,225,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.12,yes,44,0.02,2.63,AEAP816094,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,14,SAJJAPUR. RAMESH,M,JISWP,181,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.1,yes,16,0.01,2.63,AEAP81988,Local Party,4054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Telangana,2,38,2018,12,4,0,15,ERPULA ASHOK,M,IND,165,,,188899,232134,ZAHIRABAD,SC,MEDAK,TELANGANA,14,81.37,0.09,yes,0,0,2.63,AEAP81990,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agricultural Labour,,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,1,TURUPU JAYAPRAKASH REDDY,M,INC,76572,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,45.77,no,2589,1.55,2.44,AEAP10278,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Politics,"Ex MLA, Party Worker",,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,2,CHINTA PRABHAKAR,M,TRS,73983,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,44.22,no,66355,39.66,2.44,AEAP5028,State-based Party,8284,TRUE,3,TRS,8284,SANGAREDDY,TRUE,TRUE,1,FALSE,TRUE,TRUE,10th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,3,DESHPANDE RAJESHWAR RAO,M,BJP,7628,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,4.56,yes,3488,2.08,2.44,AEAP81997,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,4,POLICE. RAMCHANDER,M,IND,4140,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,2.47,yes,2738,1.64,2.44,AEAP82006,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,5,None of the Above,,NOTA,1402,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.84,,62,0.04,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,6,BEERAM MALLESHAM,M,CPM,1340,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.8,yes,602,0.36,2.44,AEAP81998,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Politics,Party Worker,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,7,BANGARU. KRISHNA,M,IND,738,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.44,yes,199,0.12,2.44,AEAP82007,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,Social Work,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,8,SHAIK ZAHOOR,M,IND,539,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.32,yes,283,0.17,2.44,AEAP82008,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,Agriculture,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,9,THALARI UDAYA BHASKAR,M,IND,256,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.15,yes,26,0.02,2.44,AEAP82005,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,10,MALLAIAH GULLANIGARI,M,BSP,230,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.14,yes,112,0.07,2.44,AEAP81999,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,11,CHANDRA MOHAN,M,TCPI,118,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.07,yes,13,0.01,2.44,AEAP82000,Local Party,8267,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Politics,"Party Worker, District Council",Labourer or Daily Wage,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,12,SYED GHOUSUDDIN,M,AAP,105,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.06,yes,5,0,2.44,AEAP82004,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Legal Professional,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,13,NARAYANA DANDU,M,BMUP,100,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.06,yes,6,0,2.44,AEAP82002,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,14,MD.TOUFIQ AHAMED,M,AYSRCP,94,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.06,yes,25,0.01,2.44,AEAP82003,Local Party,932,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,39,2018,12,4,0,15,DODLA. VENKAT,M,NIP,69,,,167314,201962,SANGAREDDY,GEN,MEDAK,TELANGANA,14,82.84,0.04,yes,0,0,2.44,AEAP82001,Local Party,11788,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,1,GUDEM MAHIPAL REDDY,M,TRS,116474,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,54.41,no,37699,17.61,2.27,AEAP491,State-based Party,8284,TRUE,2,TRS,8284,PATANCHERU,TRUE,TRUE,2,FALSE,TRUE,TRUE,8th Pass,Politics,Ex MLA,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,2,KATA SRINIVAS GOUD,M,INC,78775,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,36.8,no,71347,33.33,2.27,AEAP82010,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Politics,Party Worker,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,3,KARUNAKAR REDDY. P,M,BJP,7428,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,3.47,yes,3989,1.86,2.27,AEAP82009,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,4,M PRAVEEN KUMAR,M,IND,3439,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,1.61,yes,842,0.39,2.27,AEAP84011,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Lawyer,Agriculture,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,5,BALAIAH. M,M,BSP,2597,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,1.21,yes,1110,0.52,2.27,AEAP816104,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,Social Work,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,6,None of the Above,,NOTA,1487,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.69,,531,0.25,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,7,SHAMSHABAD SUDARSHAN MUDIRAJ,M,IND,956,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.45,yes,156,0.07,2.27,AEAP100055,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,8,ROYYAPALLI SRINIVAS,M,CPM,800,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.37,yes,330,0.15,2.27,AEAP816106,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,9,SYED HAMEED,M,IND,470,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.22,yes,134,0.06,2.27,AEAP816112,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,10,METTU SRIDHAR,M,IND,336,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.16,yes,76,0.04,2.27,AEAP816110,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,11,S. SATYANARAYANA,M,IND,260,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.12,yes,8,0,2.27,AEAP8390,Independents,10809,TRUE,2,IND,10809,RAPTADU,FALSE,TRUE,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,12,BHARATESH,M,SUCI,252,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.12,yes,41,0.02,2.27,AEAP82015,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,13,PATAN MAKTHUM SAHEB,M,IND,211,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.1,yes,42,0.02,2.27,AEAP816108,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,14,KALLU NARSIMLU GOUD,M,IND,169,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.08,yes,14,0.01,2.27,AEAP84012,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,15,T.D.S. MANI,M,IPBP,155,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.07,yes,9,0,2.27,AEAP501,Local Party,3331,TRUE,2,BSP,16651,PATANCHERU,TRUE,FALSE,0,TRUE,FALSE,TRUE,10th Pass,Social Work,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,16,KURMA BHOOMANI NARASIMHA,M,IND,146,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.07,yes,36,0.02,2.27,AEAP84013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,40,2018,12,4,0,17,DUBASHI MOHAN DAS,M,NIP,110,,,214065,281737,PATANCHERU,GEN,MEDAK,TELANGANA,16,75.98,0.05,yes,0,0,2.27,AEAP82014,Local Party,11788,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,1,SOLIPETA RAMALINGA REDDY,M,TRS,89299,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,54.36,no,62500,38.04,2.78,AEAP10258,State-based Party,8284,FALSE,3,TRS,8284,DUBBAK,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,2,MADDULA NAGESHWAR REDDY,M,INC,26799,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,16.31,yes,4204,2.56,2.78,AEAP5065,National Party,3482,FALSE,2,PRAP,24824,DUBBAK,TRUE,FALSE,0,TRUE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,3,MADAVANENI RAGHUNANDAN RAO,M,BJP,22595,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,13.75,yes,10380,6.32,2.78,AEAP816114,National Party,1605,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,4,POSANIPALLI MAHIPAL REDDY,M,SWFB,12215,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,7.44,yes,8393,5.11,2.78,AEAP82034,Local Party,7333,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,5,PEDDALINGANNAGARI PRASAD,M,IND,3822,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,2.33,yes,1268,0.77,2.78,AEAP816120,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,6,CHINDAM RAJKUMAR,M,TJS,2554,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,1.55,yes,1590,0.97,2.78,AEAP515,Local Party,8272,FALSE,2,IND,10809,DUBBAK,TRUE,FALSE,0,FALSE,FALSE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,7,KISHAN RAO.D.,M,BSP,964,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.59,yes,84,0.05,2.78,AEAP816122,State-based Party (Other State),16651,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,8,None of the Above,,NOTA,880,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.54,,178,0.11,2.78,,NOTA,5897,FALSE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,9,SHYAM SUNDHAR REDDY,M,JMBP,702,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.43,yes,58,0.04,2.78,AEAP82042,Local Party,4036,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,10,GOUTI MALLESH,M,JISWP,644,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.39,yes,22,0.01,2.78,AEAP82036,Local Party,4054,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,11,BONALA VIJAY KUMAR,M,SP,622,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.38,yes,132,0.08,2.78,AEAP816116,State-based Party (Other State),7425,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,12,MADDULA RAJANI REDDY,F,IND,490,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.3,yes,15,0.01,2.78,AEAP82044,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,13,GODDUBARLA BHASKAR,M,CPM,475,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.29,yes,6,0,2.78,AEAP82033,National Party,14635,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,14,SUKURI ASHOK,M,RPI(A),469,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.29,yes,31,0.02,2.78,AEAP816118,Local Party,12285,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,15,BHUJANGAM GONDHI,M,IND,438,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.27,yes,20,0.01,2.78,AEAP82026,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,2,41,2018,12,4,0,16,JAKKULA NARSIMLU,M,IND,418,,,164281,190482,DUBBAK,GEN,MEDAK,TELANGANA,18,86.24,0.25,yes,71,0.04,2.78,AEAP82035,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
